Year,Date,Hour,Minute,Upstream,Downstream,Passage,Reviewer,Comments
2018,12-Jul,23:00:00,0,10,0,10,TH,NA
2018,12-Jul,23:00:00,10,0,0,0,WK,NA
2018,12-Jul,23:00:00,20,NA,NA,0,NA,NA
2018,12-Jul,23:00:00,30,NA,NA,0,NA,NA
2018,12-Jul,23:00:00,40,NA,NA,0,NA,NA
2018,12-Jul,23:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,00:00:00,0,1,0,1,CHS,NA
2018,13-Jul,00:00:00,10,0,0,0,CHS,NA
2018,13-Jul,00:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,00:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,00:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,00:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,01:00:00,0,0,0,0,CHS,NA
2018,13-Jul,01:00:00,10,1,0,1,CHS,NA
2018,13-Jul,01:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,01:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,01:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,01:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,02:00:00,0,0,0,0,CHS,NA
2018,13-Jul,02:00:00,10,0,0,0,CHS,NA
2018,13-Jul,02:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,02:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,02:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,02:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,03:00:00,0,0,0,0,CHS,NA
2018,13-Jul,03:00:00,10,0,0,0,CHS,NA
2018,13-Jul,03:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,03:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,03:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,03:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,04:00:00,0,0,0,0,CHS,NA
2018,13-Jul,04:00:00,10,0,0,0,WK,NA
2018,13-Jul,04:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,04:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,04:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,04:00:00,50,0,0,0,TH,NA
2018,13-Jul,05:00:00,0,1,0,1,TH,NA
2018,13-Jul,05:00:00,10,15,0,15,WK,NA
2018,13-Jul,05:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,05:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,05:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,05:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,06:00:00,0,0,0,0,WK,NA
2018,13-Jul,06:00:00,10,0,0,0,WK,NA
2018,13-Jul,06:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,06:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,06:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,06:00:00,50,0,0,0,TH,NA
2018,13-Jul,07:00:00,0,1,0,1,TH,NA
2018,13-Jul,07:00:00,10,0,0,0,WK,NA
2018,13-Jul,07:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,07:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,07:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,07:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,08:00:00,0,1,0,1,WK,NA
2018,13-Jul,08:00:00,10,0,0,0,WK,NA
2018,13-Jul,08:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,08:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,08:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,08:00:00,50,1,0,1,TH,NA
2018,13-Jul,09:00:00,0,14,0,14,TH,NA
2018,13-Jul,09:00:00,10,11,0,11,WK,NA
2018,13-Jul,09:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,09:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,09:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,09:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,10:00:00,0,0,0,0,WK,NA
2018,13-Jul,10:00:00,10,1,0,1,WK,NA
2018,13-Jul,10:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,10:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,10:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,10:00:00,50,3,0,3,TH,NA
2018,13-Jul,11:00:00,0,18,0,18,TH,NA
2018,13-Jul,11:00:00,10,19,0,19,WK,NA
2018,13-Jul,11:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,11:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,11:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,11:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,12:00:00,0,0,0,0,WK,NA
2018,13-Jul,12:00:00,10,1,0,1,WK,NA
2018,13-Jul,12:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,12:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,12:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,12:00:00,50,0,0,0,TH,NA
2018,13-Jul,13:00:00,0,0,0,0,TH,NA
2018,13-Jul,13:00:00,10,0,0,0,WK,NA
2018,13-Jul,13:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,13:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,13:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,13:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,14:00:00,0,0,0,0,WK,NA
2018,13-Jul,14:00:00,10,0,0,0,WK,NA
2018,13-Jul,14:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,14:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,14:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,14:00:00,50,5,0,5,TH,NA
2018,13-Jul,15:00:00,0,1,0,1,TH,NA
2018,13-Jul,15:00:00,10,5,0,5,WK,NA
2018,13-Jul,15:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,15:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,15:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,15:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,16:00:00,0,1,0,1,WK,NA
2018,13-Jul,16:00:00,10,0,0,0,WK,NA
2018,13-Jul,16:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,16:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,16:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,16:00:00,50,0,0,0,TH,NA
2018,13-Jul,17:00:00,0,3,0,3,TH,NA
2018,13-Jul,17:00:00,10,0,0,0,WK,NA
2018,13-Jul,17:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,17:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,17:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,17:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,18:00:00,0,0,0,0,WK,NA
2018,13-Jul,18:00:00,10,0,0,0,WK,NA
2018,13-Jul,18:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,18:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,18:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,18:00:00,50,25,0,25,TH,NA
2018,13-Jul,19:00:00,0,9,0,9,TH,NA
2018,13-Jul,19:00:00,10,0,0,0,WK,NA
2018,13-Jul,19:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,19:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,19:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,19:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,20:00:00,0,0,0,0,WK,NA
2018,13-Jul,20:00:00,10,0,0,0,WK,NA
2018,13-Jul,20:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,20:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,20:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,20:00:00,50,0,0,0,TH,NA
2018,13-Jul,21:00:00,0,0,0,0,TH,NA
2018,13-Jul,21:00:00,10,0,0,0,WK,NA
2018,13-Jul,21:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,21:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,21:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,21:00:00,50,NA,NA,0,NA,NA
2018,13-Jul,22:00:00,0,1,0,1,WK,NA
2018,13-Jul,22:00:00,10,0,0,0,WK,NA
2018,13-Jul,22:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,22:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,22:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,22:00:00,50,0,0,0,TH,NA
2018,13-Jul,23:00:00,0,2,0,2,TH,NA
2018,13-Jul,23:00:00,10,0,1,-1,WK,NA
2018,13-Jul,23:00:00,20,NA,NA,0,NA,NA
2018,13-Jul,23:00:00,30,NA,NA,0,NA,NA
2018,13-Jul,23:00:00,40,NA,NA,0,NA,NA
2018,13-Jul,23:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,00:00:00,0,0,NA,0,JMK,NA
2018,14-Jul,00:00:00,10,0,NA,0,JMK,NA
2018,14-Jul,00:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,00:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,00:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,00:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,01:00:00,0,0,NA,0,JMK,NA
2018,14-Jul,01:00:00,10,0,1,-1,JMK,NA
2018,14-Jul,01:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,01:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,01:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,01:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,02:00:00,0,0,NA,0,JMK,NA
2018,14-Jul,02:00:00,10,2,NA,2,JMK,NA
2018,14-Jul,02:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,02:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,02:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,02:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,03:00:00,0,0,NA,0,JMK,NA
2018,14-Jul,03:00:00,10,0,NA,0,JMK,NA
2018,14-Jul,03:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,03:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,03:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,03:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,04:00:00,0,1,0,1,WK,NA
2018,14-Jul,04:00:00,10,1,0,1,WK,NA
2018,14-Jul,04:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,04:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,04:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,04:00:00,50,6,0,6,TH,NA
2018,14-Jul,05:00:00,0,6,0,6,TH,NA
2018,14-Jul,05:00:00,10,14,0,14,WK,NA
2018,14-Jul,05:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,05:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,05:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,05:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,06:00:00,0,6,0,6,WK,NA
2018,14-Jul,06:00:00,10,10,0,10,WK,NA
2018,14-Jul,06:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,06:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,06:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,06:00:00,50,2,0,2,TH,NA
2018,14-Jul,07:00:00,0,0,0,0,TH,NA
2018,14-Jul,07:00:00,10,1,0,1,WK,NA
2018,14-Jul,07:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,07:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,07:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,07:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,08:00:00,0,0,0,0,WK,NA
2018,14-Jul,08:00:00,10,1,0,1,WK,NA
2018,14-Jul,08:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,08:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,08:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,08:00:00,50,6,0,6,TH,NA
2018,14-Jul,09:00:00,0,0,0,0,TH,NA
2018,14-Jul,09:00:00,10,4,0,4,WK,NA
2018,14-Jul,09:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,09:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,09:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,09:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,10:00:00,0,0,0,0,WK,NA
2018,14-Jul,10:00:00,10,0,0,0,WK,NA
2018,14-Jul,10:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,10:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,10:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,10:00:00,50,6,0,6,TH,NA
2018,14-Jul,11:00:00,0,0,0,0,TH,NA
2018,14-Jul,11:00:00,10,4,0,4,WK,NA
2018,14-Jul,11:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,11:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,11:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,11:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,12:00:00,0,0,0,0,WK,NA
2018,14-Jul,12:00:00,10,4,0,4,WK,NA
2018,14-Jul,12:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,12:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,12:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,12:00:00,50,27,0,27,TH,NA
2018,14-Jul,13:00:00,0,3,0,3,TH,NA
2018,14-Jul,13:00:00,10,0,0,0,WK,NA
2018,14-Jul,13:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,13:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,13:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,13:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,14:00:00,0,3,0,3,WK,NA
2018,14-Jul,14:00:00,10,0,0,0,WK,NA
2018,14-Jul,14:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,14:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,14:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,14:00:00,50,42,0,42,TH,NA
2018,14-Jul,15:00:00,0,7,0,7,TH,NA
2018,14-Jul,15:00:00,10,4,0,4,WK,NA
2018,14-Jul,15:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,15:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,15:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,15:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,16:00:00,0,15,0,15,WK,NA
2018,14-Jul,16:00:00,10,13,0,13,WK,NA
2018,14-Jul,16:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,16:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,16:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,16:00:00,50,59,0,59,TH,NA
2018,14-Jul,17:00:00,0,39,0,39,TH,NA
2018,14-Jul,17:00:00,10,23,0,23,WK,NA
2018,14-Jul,17:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,17:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,17:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,17:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,18:00:00,0,17,0,17,WK,NA
2018,14-Jul,18:00:00,10,3,0,3,WK,NA
2018,14-Jul,18:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,18:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,18:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,18:00:00,50,43,0,43,TH,NA
2018,14-Jul,19:00:00,0,22,0,22,TH,NA
2018,14-Jul,19:00:00,10,9,0,9,WK,NA
2018,14-Jul,19:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,19:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,19:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,19:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,20:00:00,0,5,0,5,WK,NA
2018,14-Jul,20:00:00,10,12,0,12,WK,NA
2018,14-Jul,20:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,20:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,20:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,20:00:00,50,0,0,0,TH,NA
2018,14-Jul,21:00:00,0,14,0,14,TH,NA
2018,14-Jul,21:00:00,10,38,0,38,WK,NA
2018,14-Jul,21:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,21:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,21:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,21:00:00,50,NA,NA,0,NA,NA
2018,14-Jul,22:00:00,0,32,0,32,WK,NA
2018,14-Jul,22:00:00,10,2,0,2,WK,NA
2018,14-Jul,22:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,22:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,22:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,22:00:00,50,0,0,0,TH,NA
2018,14-Jul,23:00:00,0,17,0,17,TH,NA
2018,14-Jul,23:00:00,10,4,0,4,WK,NA
2018,14-Jul,23:00:00,20,NA,NA,0,NA,NA
2018,14-Jul,23:00:00,30,NA,NA,0,NA,NA
2018,14-Jul,23:00:00,40,NA,NA,0,NA,NA
2018,14-Jul,23:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,00:00:00,0,3,1,2,CHS,NA
2018,15-Jul,00:00:00,10,2,4,-2,CHS,NA
2018,15-Jul,00:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,00:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,00:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,00:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,01:00:00,0,5,0,5,CHS,NA
2018,15-Jul,01:00:00,10,0,0,0,CHS,NA
2018,15-Jul,01:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,01:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,01:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,01:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,02:00:00,0,0,0,0,CHS,NA
2018,15-Jul,02:00:00,10,2,0,2,CHS,NA
2018,15-Jul,02:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,02:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,02:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,02:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,03:00:00,0,2,0,2,CHS,NA
2018,15-Jul,03:00:00,10,8,0,8,CHS,NA
2018,15-Jul,03:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,03:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,03:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,03:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,04:00:00,0,25,1,24,CHS,NA
2018,15-Jul,04:00:00,10,0,0,0,WK,NA
2018,15-Jul,04:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,04:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,04:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,04:00:00,50,9,0,9,TH,NA
2018,15-Jul,05:00:00,0,40,0,40,TH,NA
2018,15-Jul,05:00:00,10,19,0,19,WK,NA
2018,15-Jul,05:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,05:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,05:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,05:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,06:00:00,0,61,0,61,WK,NA
2018,15-Jul,06:00:00,10,93,0,93,WK,NA
2018,15-Jul,06:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,06:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,06:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,06:00:00,50,10,0,10,TH,NA
2018,15-Jul,07:00:00,0,12,0,12,TH,NA
2018,15-Jul,07:00:00,10,7,0,7,WK,NA
2018,15-Jul,07:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,07:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,07:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,07:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,08:00:00,0,25,0,25,WK,NA
2018,15-Jul,08:00:00,10,54,0,54,WK,NA
2018,15-Jul,08:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,08:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,08:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,08:00:00,50,18,0,18,TH,NA
2018,15-Jul,09:00:00,0,6,0,6,TH,NA
2018,15-Jul,09:00:00,10,12,0,12,WK,NA
2018,15-Jul,09:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,09:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,09:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,09:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,10:00:00,0,3,1,2,WK,NA
2018,15-Jul,10:00:00,10,9,0,9,WK,NA
2018,15-Jul,10:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,10:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,10:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,10:00:00,50,62,0,62,TH,NA
2018,15-Jul,11:00:00,0,10,0,10,TH,NA
2018,15-Jul,11:00:00,10,30,0,30,WK,NA
2018,15-Jul,11:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,11:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,11:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,11:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,12:00:00,0,22,0,22,WK,NA
2018,15-Jul,12:00:00,10,63,0,63,WK,NA
2018,15-Jul,12:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,12:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,12:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,12:00:00,50,67,0,67,TH,NA
2018,15-Jul,13:00:00,0,98,0,98,TH,NA
2018,15-Jul,13:00:00,10,24,0,24,WK,NA
2018,15-Jul,13:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,13:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,13:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,13:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,14:00:00,0,39,1,38,WK,NA
2018,15-Jul,14:00:00,10,59,0,59,WK,NA
2018,15-Jul,14:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,14:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,14:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,14:00:00,50,74,0,74,TH,NA
2018,15-Jul,15:00:00,0,107,0,107,TH,NA
2018,15-Jul,15:00:00,10,117,0,117,WK,NA
2018,15-Jul,15:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,15:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,15:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,15:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,16:00:00,0,101,0,101,WK,NA
2018,15-Jul,16:00:00,10,82,0,82,WK,NA
2018,15-Jul,16:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,16:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,16:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,16:00:00,50,86,1,85,TH,NA
2018,15-Jul,17:00:00,0,31,1,30,TH,NA
2018,15-Jul,17:00:00,10,7,0,7,WK,NA
2018,15-Jul,17:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,17:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,17:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,17:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,18:00:00,0,56,0,56,WK,NA
2018,15-Jul,18:00:00,10,110,1,109,WK,NA
2018,15-Jul,18:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,18:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,18:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,18:00:00,50,59,0,59,TH,NA
2018,15-Jul,19:00:00,0,54,0,54,TH,NA
2018,15-Jul,19:00:00,10,196,0,196,WK,NA
2018,15-Jul,19:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,19:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,19:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,19:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,20:00:00,0,29,0,29,WK,NA
2018,15-Jul,20:00:00,10,53,0,53,WK,NA
2018,15-Jul,20:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,20:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,20:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,20:00:00,50,7,0,7,TH,NA
2018,15-Jul,21:00:00,0,62,0,62,TH,NA
2018,15-Jul,21:00:00,10,49,0,49,WK,NA
2018,15-Jul,21:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,21:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,21:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,21:00:00,50,NA,NA,0,NA,NA
2018,15-Jul,22:00:00,0,42,0,42,WK,NA
2018,15-Jul,22:00:00,10,13,1,12,WK,NA
2018,15-Jul,22:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,22:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,22:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,22:00:00,50,15,4,11,TH,NA
2018,15-Jul,23:00:00,0,14,0,14,TH,NA
2018,15-Jul,23:00:00,10,9,0,9,WK,NA
2018,15-Jul,23:00:00,20,NA,NA,0,NA,NA
2018,15-Jul,23:00:00,30,NA,NA,0,NA,NA
2018,15-Jul,23:00:00,40,NA,NA,0,NA,NA
2018,15-Jul,23:00:00,50,NA,NA,0,NA,NA
2018,16-Jul,00:00:00,0,7,NA,7,JMK,NA
2018,16-Jul,00:00:00,10,3,NA,3,JMK,NA
2018,16-Jul,00:00:00,20,NA,NA,0,NA,NA
2018,16-Jul,00:00:00,30,NA,NA,0,NA,NA
2018,16-Jul,00:00:00,40,NA,NA,0,NA,NA
2018,16-Jul,00:00:00,50,NA,NA,0,NA,NA
2018,16-Jul,01:00:00,0,16,NA,16,JMK,NA
2018,16-Jul,01:00:00,10,18,NA,18,JMK,NA
2018,16-Jul,01:00:00,20,NA,NA,0,NA,NA
2018,16-Jul,01:00:00,30,NA,NA,0,NA,NA
2018,16-Jul,01:00:00,40,NA,NA,0,NA,NA
2018,16-Jul,01:00:00,50,NA,NA,0,NA,NA
2018,16-Jul,02:00:00,0,11,1,10,JMK,NA
2018,16-Jul,02:00:00,10,26,NA,26,JMK,NA
2018,16-Jul,02:00:00,20,NA,NA,0,NA,NA
2018,16-Jul,02:00:00,30,NA,NA,0,NA,NA
2018,16-Jul,02:00:00,40,NA,NA,0,NA,NA
2018,16-Jul,02:00:00,50,NA,NA,0,NA,NA
2018,16-Jul,03:00:00,0,13,NA,13,JMK,NA
2018,16-Jul,03:00:00,10,15,NA,15,JMK,NA
2018,16-Jul,03:00:00,20,NA,NA,0,NA,NA
2018,16-Jul,03:00:00,30,NA,NA,0,NA,NA
